"pair_id","sent1_id","sent2_id","group","domain","gold"
"pair_41","B0074703CM_102_ANONYMOUS:7","B0074703CM_3_ANONYMOUS:0","Same","laptop",2.5
"pair_410","B0074703CM_286_ANONYMOUS:5","B0074703CM_193_ANONYMOUS:5","Same","laptop",3.33333333333333
"pair_411","B0074703CM_286_ANONYMOUS:5","B0074703CM_224_ANONYMOUS:15","Same","laptop",2
"pair_412","B0074703CM_286_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:6","Same","laptop",3.75
"pair_413","B0074703CM_286_ANONYMOUS:5","B0074703CM_227_ANONYMOUS:9","Same","laptop",3.33333333333333
"pair_414","B0074703CM_286_ANONYMOUS:5","B0074703CM_251_ANONYMOUS:10","Same","laptop",2.66666666666667
"pair_415","B0074703CM_286_ANONYMOUS:5","B0074703CM_282_ANONYMOUS:7","Different","laptop",2
"pair_416","B0074703CM_286_ANONYMOUS:5","B0074703CM_53_ANONYMOUS:0","Different","laptop",1.25
"pair_417","B0074703CM_286_ANONYMOUS:5","B0074703CM_73_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_418","B0074703CM_286_ANONYMOUS:5","B0074703CM_73_ANONYMOUS:2","Same","laptop",3
"pair_419","B0074703CM_288_ANONYMOUS:0","B0074703CM_166_ANONYMOUS:4","Same","laptop",3
"pair_42","B0074703CM_102_ANONYMOUS:7","B0074703CM_63_ANONYMOUS:8","Same","laptop",3.2
"pair_420","B0074703CM_288_ANONYMOUS:0","B0074703CM_194_ANONYMOUS:0","Same","laptop",3.25
"pair_421","B0074703CM_288_ANONYMOUS:0","B0074703CM_6_ANONYMOUS:1","Same","laptop",3
"pair_422","B0074703CM_288_ANONYMOUS:3","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.5
"pair_423","B0074703CM_288_ANONYMOUS:3","B0074703CM_159_ANONYMOUS:2","Same","laptop",2.33333333333333
"pair_424","B0074703CM_288_ANONYMOUS:3","B0074703CM_173_ANONYMOUS:4","Different","laptop",1
"pair_425","B0074703CM_288_ANONYMOUS:3","B0074703CM_192_ANONYMOUS:14","Same","laptop",2.75
"pair_426","B0074703CM_288_ANONYMOUS:3","B0074703CM_251_ANONYMOUS:10","Same","laptop",2.33333333333333
"pair_427","B0074703CM_288_ANONYMOUS:3","B0074703CM_282_ANONYMOUS:7","Different","laptop",0.75
"pair_428","B0074703CM_288_ANONYMOUS:3","B0074703CM_73_ANONYMOUS:15","Same","laptop",2.66666666666667
"pair_429","B0074703CM_288_ANONYMOUS:3","B0074703CM_73_ANONYMOUS:2","Same","laptop",3
"pair_43","B0074703CM_102_ANONYMOUS:7","B0074703CM_73_ANONYMOUS:20","Same","laptop",2.5
"pair_430","B0074703CM_288_ANONYMOUS:7","B0074703CM_282_ANONYMOUS:10","Different","laptop",1
"pair_431","B0074703CM_288_ANONYMOUS:7","B0074703CM_314_ANONYMOUS:0","Different","laptop",0.666666666666667
"pair_432","B0074703CM_288_ANONYMOUS:7","B0074703CM_73_ANONYMOUS:14","Same","laptop",3.33333333333333
"pair_433","B0074703CM_3_ANONYMOUS:0","B0074703CM_194_ANONYMOUS:6","Same","laptop",3.5
"pair_434","B0074703CM_3_ANONYMOUS:0","B0074703CM_31_ANONYMOUS:0","Same","laptop",2.66666666666667
"pair_435","B0074703CM_3_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:14","Same","laptop",2.33333333333333
"pair_436","B0074703CM_3_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:20","Same","laptop",2.33333333333333
"pair_437","B0074703CM_31_ANONYMOUS:0","B0074703CM_166_ANONYMOUS:4","Same","laptop",2.5
"pair_438","B0074703CM_31_ANONYMOUS:0","B0074703CM_194_ANONYMOUS:15","Same","laptop",3
"pair_439","B0074703CM_31_ANONYMOUS:0","B0074703CM_279_ANONYMOUS:5","Different","laptop",3.25
"pair_44","B0074703CM_102_ANONYMOUS:8","B0074703CM_279_ANONYMOUS:5","Same","laptop",1.66666666666667
"pair_440","B0074703CM_31_ANONYMOUS:3","B0074703CM_159_ANONYMOUS:0","Same","laptop",2.25
"pair_441","B0074703CM_31_ANONYMOUS:3","B0074703CM_63_ANONYMOUS:8","Same","laptop",2.33333333333333
"pair_442","B0074703CM_314_ANONYMOUS:0","B0074703CM_149_ANONYMOUS:2","Same","laptop",4
"pair_443","B0074703CM_314_ANONYMOUS:0","B0074703CM_157_ANONYMOUS:12","Same","laptop",3.33333333333333
"pair_444","B0074703CM_314_ANONYMOUS:0","B0074703CM_6_ANONYMOUS:10","Different","laptop",0
"pair_445","B0074703CM_314_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:11","Same","laptop",2.66666666666667
"pair_446","B0074703CM_314_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:12","Same","laptop",2.66666666666667
"pair_447","B0074703CM_314_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:13","Same","laptop",2
"pair_448","B0074703CM_314_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:14","Same","laptop",3
"pair_449","B0074703CM_314_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:15","Same","laptop",2.5
"pair_45","B0074703CM_102_ANONYMOUS:8","B0074703CM_73_ANONYMOUS:20","Different","laptop",1.5
"pair_450","B0074703CM_314_ANONYMOUS:6","B0074703CM_149_ANONYMOUS:16","Same","laptop",2.5
"pair_451","B0074703CM_314_ANONYMOUS:6","B0074703CM_257_ANONYMOUS:4","Same","laptop",2
"pair_452","B0074703CM_314_ANONYMOUS:6","B0074703CM_257_ANONYMOUS:5","Different","laptop",2
"pair_453","B0074703CM_314_ANONYMOUS:6","B0074703CM_314_ANONYMOUS:7","Same","laptop",2.66666666666667
"pair_454","B0074703CM_314_ANONYMOUS:6","B0074703CM_314_ANONYMOUS:9","Same","laptop",3
"pair_455","B0074703CM_314_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:11","Same","laptop",2.33333333333333
"pair_456","B0074703CM_314_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:12","Same","laptop",2
"pair_457","B0074703CM_314_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:13","Same","laptop",2
"pair_458","B0074703CM_314_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:14","Same","laptop",3
"pair_459","B0074703CM_314_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.75
"pair_46","B0074703CM_108_ANONYMOUS:0","B0074703CM_102_ANONYMOUS:1","Same","laptop",3
"pair_460","B0074703CM_314_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:16","Same","laptop",2.33333333333333
"pair_461","B0074703CM_314_ANONYMOUS:7","B0074703CM_257_ANONYMOUS:4","Same","laptop",2.6
"pair_462","B0074703CM_314_ANONYMOUS:7","B0074703CM_257_ANONYMOUS:5","Different","laptop",2
"pair_463","B0074703CM_314_ANONYMOUS:7","B0074703CM_314_ANONYMOUS:9","Same","laptop",2.5
"pair_464","B0074703CM_314_ANONYMOUS:9","B0074703CM_149_ANONYMOUS:12","Same","laptop",2
"pair_465","B0074703CM_314_ANONYMOUS:9","B0074703CM_149_ANONYMOUS:13","Same","laptop",2
"pair_466","B0074703CM_314_ANONYMOUS:9","B0074703CM_149_ANONYMOUS:14","Same","laptop",2
"pair_467","B0074703CM_314_ANONYMOUS:9","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.25
"pair_468","B0074703CM_314_ANONYMOUS:9","B0074703CM_149_ANONYMOUS:16","Same","laptop",2.5
"pair_469","B0074703CM_314_ANONYMOUS:9","B0074703CM_257_ANONYMOUS:4","Same","laptop",2
"pair_47","B0074703CM_108_ANONYMOUS:0","B0074703CM_102_ANONYMOUS:7","Same","laptop",3.25
"pair_470","B0074703CM_314_ANONYMOUS:9","B0074703CM_257_ANONYMOUS:5","Different","laptop",2.66666666666667
"pair_471","B0074703CM_33_ANONYMOUS:0","B0074703CM_149_ANONYMOUS:0","Different","laptop",1.33333333333333
"pair_472","B0074703CM_33_ANONYMOUS:0","B0074703CM_157_ANONYMOUS:12","Different","laptop",1.5
"pair_473","B0074703CM_33_ANONYMOUS:0","B0074703CM_227_ANONYMOUS:7","Same","laptop",2.66666666666667
"pair_474","B0074703CM_33_ANONYMOUS:0","B0074703CM_24_ANONYMOUS:7","Same","laptop",2
"pair_475","B0074703CM_33_ANONYMOUS:0","B0074703CM_31_ANONYMOUS:3","Same","laptop",2.33333333333333
"pair_476","B0074703CM_33_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:14","Same","laptop",2.33333333333333
"pair_477","B0074703CM_33_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:6","Same","laptop",3
"pair_478","B0074703CM_33_ANONYMOUS:1","B0074703CM_157_ANONYMOUS:12","Different","laptop",1
"pair_479","B0074703CM_33_ANONYMOUS:1","B0074703CM_159_ANONYMOUS:0","Same","laptop",3.25
"pair_48","B0074703CM_108_ANONYMOUS:0","B0074703CM_102_ANONYMOUS:8","Different","laptop",1.25
"pair_480","B0074703CM_33_ANONYMOUS:1","B0074703CM_166_ANONYMOUS:4","Same","laptop",3
"pair_481","B0074703CM_33_ANONYMOUS:1","B0074703CM_282_ANONYMOUS:10","Different","laptop",0.666666666666667
"pair_482","B0074703CM_33_ANONYMOUS:1","B0074703CM_284_ANONYMOUS:2","Same","laptop",3.33333333333333
"pair_483","B0074703CM_33_ANONYMOUS:5","B0074703CM_102_ANONYMOUS:1","Same","laptop",2.33333333333333
"pair_484","B0074703CM_33_ANONYMOUS:5","B0074703CM_192_ANONYMOUS:13","Same","laptop",2.25
"pair_485","B0074703CM_33_ANONYMOUS:5","B0074703CM_193_ANONYMOUS:11","Same","laptop",3.33333333333333
"pair_486","B0074703CM_33_ANONYMOUS:5","B0074703CM_224_ANONYMOUS:18","Same","laptop",2.5
"pair_487","B0074703CM_33_ANONYMOUS:5","B0074703CM_284_ANONYMOUS:8","Same","laptop",3.2
"pair_488","B0074703CM_33_ANONYMOUS:5","B0074703CM_97_ANONYMOUS:3","Same","laptop",3.33333333333333
"pair_489","B0074703CM_53_ANONYMOUS:0","B0074703CM_102_ANONYMOUS:5","Different","laptop",1
"pair_49","B0074703CM_108_ANONYMOUS:0","B0074703CM_193_ANONYMOUS:3","Same","laptop",3.25
"pair_490","B0074703CM_53_ANONYMOUS:0","B0074703CM_148_ANONYMOUS:1","Different","laptop",0.75
"pair_491","B0074703CM_53_ANONYMOUS:0","B0074703CM_156_ANONYMOUS:1","Different","laptop",2.33333333333333
"pair_492","B0074703CM_53_ANONYMOUS:0","B0074703CM_159_ANONYMOUS:2","Different","laptop",1
"pair_493","B0074703CM_53_ANONYMOUS:0","B0074703CM_173_ANONYMOUS:4","Same","laptop",2.33333333333333
"pair_494","B0074703CM_53_ANONYMOUS:0","B0074703CM_182_ANONYMOUS:2","Different","laptop",1.5
"pair_495","B0074703CM_53_ANONYMOUS:0","B0074703CM_193_ANONYMOUS:5","Different","laptop",1.25
"pair_496","B0074703CM_53_ANONYMOUS:0","B0074703CM_224_ANONYMOUS:15","Different","laptop",1
"pair_497","B0074703CM_53_ANONYMOUS:0","B0074703CM_227_ANONYMOUS:0","Different","laptop",0.75
"pair_498","B0074703CM_53_ANONYMOUS:0","B0074703CM_227_ANONYMOUS:6","Different","laptop",1.5
"pair_499","B0074703CM_53_ANONYMOUS:0","B0074703CM_227_ANONYMOUS:9","Different","laptop",1
"pair_5","B0074703CM_102_ANONYMOUS:3","B0074703CM_166_ANONYMOUS:0","Same","laptop",2.8
"pair_50","B0074703CM_108_ANONYMOUS:0","B0074703CM_194_ANONYMOUS:15","Same","laptop",3
"pair_500","B0074703CM_53_ANONYMOUS:0","B0074703CM_251_ANONYMOUS:10","Different","laptop",1.33333333333333
"pair_501","B0074703CM_53_ANONYMOUS:0","B0074703CM_288_ANONYMOUS:3","Different","laptop",1.33333333333333
"pair_502","B0074703CM_53_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:15","Different","laptop",2
"pair_503","B0074703CM_53_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:11","Same","laptop",2.8
"pair_504","B0074703CM_53_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:12","Same","laptop",1.66666666666667
"pair_505","B0074703CM_53_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:13","Same","laptop",2
"pair_506","B0074703CM_53_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:14","Same","laptop",2.75
"pair_507","B0074703CM_53_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.2
"pair_508","B0074703CM_53_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:16","Same","laptop",3
"pair_509","B0074703CM_53_ANONYMOUS:2","B0074703CM_184_ANONYMOUS:4","Same","laptop",1
"pair_51","B0074703CM_108_ANONYMOUS:0","B0074703CM_268_ANONYMOUS:5","Same","laptop",3
"pair_510","B0074703CM_53_ANONYMOUS:2","B0074703CM_184_ANONYMOUS:6","Same","laptop",2.25
"pair_511","B0074703CM_53_ANONYMOUS:2","B0074703CM_20_ANONYMOUS:3","Different","laptop",0.5
"pair_512","B0074703CM_53_ANONYMOUS:2","B0074703CM_257_ANONYMOUS:4","Same","laptop",2
"pair_513","B0074703CM_53_ANONYMOUS:2","B0074703CM_257_ANONYMOUS:5","Different","laptop",2.5
"pair_514","B0074703CM_53_ANONYMOUS:2","B0074703CM_314_ANONYMOUS:6","Same","laptop",2.25
"pair_515","B0074703CM_53_ANONYMOUS:2","B0074703CM_314_ANONYMOUS:7","Same","laptop",2.33333333333333
"pair_516","B0074703CM_53_ANONYMOUS:2","B0074703CM_314_ANONYMOUS:9","Same","laptop",2
"pair_517","B0074703CM_53_ANONYMOUS:2","B0074703CM_80_ANONYMOUS:2","Same","laptop",2.5
"pair_518","B0074703CM_63_ANONYMOUS:0","B0074703CM_149_ANONYMOUS:2","Different","laptop",0.666666666666667
"pair_519","B0074703CM_63_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:11","Different","laptop",1
"pair_52","B0074703CM_108_ANONYMOUS:0","B0074703CM_284_ANONYMOUS:2","Same","laptop",3
"pair_520","B0074703CM_63_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:12","Different","laptop",1.25
"pair_521","B0074703CM_63_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:13","Different","laptop",2.33333333333333
"pair_522","B0074703CM_63_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:15","Different","laptop",1.5
"pair_523","B0074703CM_63_ANONYMOUS:7","B0074703CM_149_ANONYMOUS:16","Different","laptop",1
"pair_524","B0074703CM_63_ANONYMOUS:7","B0074703CM_257_ANONYMOUS:5","Different","laptop",1.5
"pair_525","B0074703CM_63_ANONYMOUS:7","B0074703CM_314_ANONYMOUS:6","Different","laptop",2
"pair_526","B0074703CM_63_ANONYMOUS:7","B0074703CM_314_ANONYMOUS:7","Different","laptop",1.66666666666667
"pair_527","B0074703CM_63_ANONYMOUS:7","B0074703CM_314_ANONYMOUS:9","Different","laptop",1
"pair_528","B0074703CM_73_ANONYMOUS:0","B0074703CM_24_ANONYMOUS:7","Same","laptop",3.75
"pair_529","B0074703CM_73_ANONYMOUS:15","B0074703CM_173_ANONYMOUS:4","Different","laptop",1
"pair_53","B0074703CM_108_ANONYMOUS:0","B0074703CM_284_ANONYMOUS:8","Same","laptop",2.66666666666667
"pair_530","B0074703CM_73_ANONYMOUS:15","B0074703CM_192_ANONYMOUS:14","Same","laptop",2.75
"pair_531","B0074703CM_73_ANONYMOUS:15","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.33333333333333
"pair_532","B0074703CM_73_ANONYMOUS:15","B0074703CM_282_ANONYMOUS:7","Different","laptop",0.75
"pair_533","B0074703CM_73_ANONYMOUS:2","B0074703CM_173_ANONYMOUS:4","Different","laptop",1.33333333333333
"pair_534","B0074703CM_73_ANONYMOUS:2","B0074703CM_192_ANONYMOUS:14","Same","laptop",3
"pair_535","B0074703CM_73_ANONYMOUS:2","B0074703CM_224_ANONYMOUS:15","Same","laptop",2.8
"pair_536","B0074703CM_73_ANONYMOUS:2","B0074703CM_282_ANONYMOUS:7","Different","laptop",1.66666666666667
"pair_537","B0074703CM_73_ANONYMOUS:2","B0074703CM_73_ANONYMOUS:15","Same","laptop",3
"pair_538","B0074703CM_73_ANONYMOUS:20","B0074703CM_166_ANONYMOUS:4","Same","laptop",2.33333333333333
"pair_539","B0074703CM_73_ANONYMOUS:20","B0074703CM_173_ANONYMOUS:0","Same","laptop",1.66666666666667
"pair_54","B0074703CM_108_ANONYMOUS:0","B0074703CM_73_ANONYMOUS:0","Same","laptop",3.5
"pair_540","B0074703CM_73_ANONYMOUS:20","B0074703CM_234_ANONYMOUS:0","Same","laptop",3
"pair_541","B0074703CM_73_ANONYMOUS:20","B0074703CM_24_ANONYMOUS:7","Same","laptop",3
"pair_542","B0074703CM_80_ANONYMOUS:0","B0074703CM_157_ANONYMOUS:11","Same","laptop",1.66666666666667
"pair_543","B0074703CM_80_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:11","Same","laptop",2.66666666666667
"pair_544","B0074703CM_80_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:13","Same","laptop",2.25
"pair_545","B0074703CM_80_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:14","Same","laptop",2.25
"pair_546","B0074703CM_80_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:15","Same","laptop",1.75
"pair_547","B0074703CM_80_ANONYMOUS:2","B0074703CM_149_ANONYMOUS:16","Same","laptop",2.33333333333333
"pair_548","B0074703CM_80_ANONYMOUS:2","B0074703CM_257_ANONYMOUS:4","Same","laptop",2.8
"pair_549","B0074703CM_80_ANONYMOUS:2","B0074703CM_257_ANONYMOUS:5","Different","laptop",1.5
"pair_55","B0074703CM_108_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:4","Same","laptop",3.66666666666667
"pair_550","B0074703CM_80_ANONYMOUS:2","B0074703CM_314_ANONYMOUS:6","Same","laptop",2.2
"pair_551","B0074703CM_80_ANONYMOUS:2","B0074703CM_314_ANONYMOUS:7","Same","laptop",3
"pair_552","B0074703CM_80_ANONYMOUS:2","B0074703CM_314_ANONYMOUS:9","Same","laptop",2.33333333333333
"pair_553","B0074703CM_80_ANONYMOUS:2","B0074703CM_63_ANONYMOUS:7","Different","laptop",1.33333333333333
"pair_554","B0074703CM_97_ANONYMOUS:3","B0074703CM_157_ANONYMOUS:11","Different","laptop",1
"pair_555","B0074703CM_97_ANONYMOUS:3","B0074703CM_173_ANONYMOUS:0","Same","laptop",2.33333333333333
"pair_556","B0074703CM_97_ANONYMOUS:3","B0074703CM_224_ANONYMOUS:18","Same","laptop",2.6
"pair_557","B00GJUQ4Z0_17_ANONYMOUS:0","B00GJUQ4Z0_17_ANONYMOUS:2","Same","laptop",2.33333333333333
"pair_558","B00L156USY_11_ANONYMOUS:8","B00L156USY_7_ANONYMOUS:0","Different","laptop",2.33333333333333
"pair_559","B00L49X8E6_126_A24EWKFHT3EC4F:1","B00L49X8E6_17_AX87PN2JFND46:2","Same","laptop",2.75
"pair_56","B0074703CM_108_ANONYMOUS:1","B0074703CM_102_ANONYMOUS:5","Same","laptop",3.75
"pair_560","B00L49X8E6_126_A24EWKFHT3EC4F:1","B00L49X8E6_72_AFJGZ7DKR9YLS:1","Different","laptop",0.666666666666667
"pair_561","B00L49X8E6_126_A24EWKFHT3EC4F:1","B00L49X8E6_72_AFJGZ7DKR9YLS:3","Same","laptop",2.66666666666667
"pair_562","B00L49X8E6_126_A24EWKFHT3EC4F:1","B00L49X8E6_72_AFJGZ7DKR9YLS:4","Same","laptop",3
"pair_563","B00L49X8E6_126_A24EWKFHT3EC4F:1","B00L49X8E6_72_AFJGZ7DKR9YLS:5","Same","laptop",1.66666666666667
"pair_564","B00L49X8E6_126_A24EWKFHT3EC4F:1","B00L49X8E6_72_AFJGZ7DKR9YLS:8","Same","laptop",1.75
"pair_565","B00L49X8E6_17_AX87PN2JFND46:2","B00L49X8E6_72_AFJGZ7DKR9YLS:1","Different","laptop",0.6
"pair_566","B00L49X8E6_17_AX87PN2JFND46:2","B00L49X8E6_72_AFJGZ7DKR9YLS:3","Same","laptop",3.33333333333333
"pair_567","B00L49X8E6_17_AX87PN2JFND46:2","B00L49X8E6_72_AFJGZ7DKR9YLS:4","Same","laptop",2.75
"pair_568","B00L49X8E6_27_A2RNZC4CJ3046C:0","B00L49X8E6_126_A24EWKFHT3EC4F:5","Different","laptop",1
"pair_569","B00L49X8E6_27_A2RNZC4CJ3046C:0","B00L49X8E6_17_AX87PN2JFND46:0","Different","laptop",0
"pair_57","B0074703CM_108_ANONYMOUS:1","B0074703CM_145_ANONYMOUS:1","Same","laptop",3.33333333333333
"pair_570","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_126_A24EWKFHT3EC4F:1","Different","laptop",0.666666666666667
"pair_571","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_17_AX87PN2JFND46:2","Different","laptop",0.6
"pair_572","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_72_AFJGZ7DKR9YLS:1","Same","laptop",3
"pair_573","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_72_AFJGZ7DKR9YLS:3","Different","laptop",0.333333333333333
"pair_574","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_72_AFJGZ7DKR9YLS:4","Different","laptop",0.666666666666667
"pair_575","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_72_AFJGZ7DKR9YLS:5","Different","laptop",0.5
"pair_576","B00L49X8E6_27_A2RNZC4CJ3046C:1","B00L49X8E6_72_AFJGZ7DKR9YLS:8","Different","laptop",1
"pair_577","B00L49X8E6_72_AFJGZ7DKR9YLS:1","B00L49X8E6_72_AFJGZ7DKR9YLS:3","Different","laptop",0.666666666666667
"pair_578","B00L49X8E6_72_AFJGZ7DKR9YLS:1","B00L49X8E6_72_AFJGZ7DKR9YLS:4","Different","laptop",1
"pair_579","B00L49X8E6_72_AFJGZ7DKR9YLS:1","B00L49X8E6_72_AFJGZ7DKR9YLS:5","Different","laptop",0.666666666666667
"pair_58","B0074703CM_108_ANONYMOUS:1","B0074703CM_148_ANONYMOUS:1","Same","laptop",3.66666666666667
"pair_580","B00L49X8E6_72_AFJGZ7DKR9YLS:1","B00L49X8E6_72_AFJGZ7DKR9YLS:8","Different","laptop",1.33333333333333
"pair_581","B00L49X8E6_72_AFJGZ7DKR9YLS:3","B00L49X8E6_72_AFJGZ7DKR9YLS:5","Same","laptop",2.66666666666667
"pair_582","B00L49X8E6_72_AFJGZ7DKR9YLS:3","B00L49X8E6_72_AFJGZ7DKR9YLS:8","Same","laptop",2.5
"pair_583","B00L49X8E6_72_AFJGZ7DKR9YLS:4","B00L49X8E6_72_AFJGZ7DKR9YLS:8","Same","laptop",2
"pair_584","B00L49X8E6_72_AFJGZ7DKR9YLS:5","B00L49X8E6_72_AFJGZ7DKR9YLS:8","Same","laptop",2
"pair_585","B00M166GWM_0_ANONYMOUS:2","B00M166GWM_3_ANONYMOUS:7","Different","laptop",2
"pair_586","B00M166GWM_2_ANONYMOUS:0","B00M166GWM_0_ANONYMOUS:20","Same","laptop",2.66666666666667
"pair_587","B00M166GWM_2_ANONYMOUS:3","B00M166GWM_3_ANONYMOUS:2","Different","laptop",1.66666666666667
"pair_588","B00M166GWM_2_ANONYMOUS:3","B00M166GWM_3_ANONYMOUS:4","Different","laptop",0
"pair_589","B00M166GWM_2_ANONYMOUS:3","B00M166GWM_6_ANONYMOUS:3","Same","laptop",2
"pair_59","B0074703CM_108_ANONYMOUS:1","B0074703CM_156_ANONYMOUS:1","Same","laptop",3.75
"pair_590","B00M166GWM_2_ANONYMOUS:6","B00M166GWM_0_ANONYMOUS:3","Same","laptop",3
"pair_591","B00M166GWM_3_ANONYMOUS:1","B00M166GWM_3_ANONYMOUS:2","Same","laptop",2.5
"pair_592","B00M166GWM_3_ANONYMOUS:1","B00M166GWM_3_ANONYMOUS:4","Same","laptop",3.5
"pair_593","B00M166GWM_3_ANONYMOUS:2","B00M166GWM_3_ANONYMOUS:4","Same","laptop",3.66666666666667
"pair_594","B00M166GWM_6_ANONYMOUS:3","B00M166GWM_3_ANONYMOUS:1","Different","laptop",0.75
"pair_595","B00M166GWM_6_ANONYMOUS:3","B00M166GWM_3_ANONYMOUS:2","Different","laptop",1.66666666666667
"pair_596","B00M166GWM_6_ANONYMOUS:3","B00M166GWM_3_ANONYMOUS:4","Different","laptop",1.66666666666667
"pair_597","B00O0W450A_1_ANONYMOUS:0","B00O0W450A_18_ANONYMOUS:0","Same","laptop",3
"pair_598","B00O0W450A_12_ANONYMOUS:0","B00O0W450A_3_ANONYMOUS:6","Same","laptop",2.66666666666667
"pair_599","B00O0W450A_16_ANONYMOUS:0","B00O0W450A_1_ANONYMOUS:0","Same","laptop",3
"pair_6","B0074703CM_102_ANONYMOUS:3","B0074703CM_194_ANONYMOUS:6","Same","laptop",2.75
"pair_60","B0074703CM_108_ANONYMOUS:1","B0074703CM_159_ANONYMOUS:2","Same","laptop",3
"pair_600","B00O0W450A_16_ANONYMOUS:0","B00O0W450A_12_ANONYMOUS:0","Same","laptop",2.66666666666667
"pair_601","B00O0W450A_16_ANONYMOUS:0","B00O0W450A_3_ANONYMOUS:4","Same","laptop",1.6
"pair_602","B00O0W450A_3_ANONYMOUS:0","B00O0W450A_3_ANONYMOUS:4","Same","laptop",2.66666666666667
"pair_603","B00O0W450A_3_ANONYMOUS:1","B00O0W450A_9_ANONYMOUS:1","Same","laptop",3
"pair_604","B00O0W450A_3_ANONYMOUS:4","B00O0W450A_9_ANONYMOUS:1","Same","laptop",2.25
"pair_605","B00O0W450A_9_ANONYMOUS:1","B00O0W450A_18_ANONYMOUS:0","Same","laptop",3.25
"pair_606","B0146DD02G_0_ANONYMOUS:0","B0146DD02G_20_ANONYMOUS:7","Same","laptop",3.25
"pair_607","B0146DD02G_0_ANONYMOUS:22","B0146DD02G_21_ANONYMOUS:8","Same","laptop",4
"pair_608","B0146DD02G_11_ANONYMOUS:21","B0146DD02G_20_ANONYMOUS:1","Same","laptop",2.75
"pair_609","B0146DD02G_18_ANONYMOUS:0","B0146DD02G_20_ANONYMOUS:7","Same","laptop",3
"pair_61","B0074703CM_108_ANONYMOUS:1","B0074703CM_173_ANONYMOUS:4","Different","laptop",1
"pair_610","B0146DD02G_18_ANONYMOUS:4","B0146DD02G_21_ANONYMOUS:14","Same","laptop",3.66666666666667
"pair_611","B0146DD02G_18_ANONYMOUS:4","B0146DD02G_24_ANONYMOUS:0","Same","laptop",3.6
"pair_612","B0146DD02G_18_ANONYMOUS:4","B0146DD02G_24_ANONYMOUS:1","Same","laptop",1.33333333333333
"pair_613","B0146DD02G_19_ANONYMOUS:0","B0146DD02G_19_ANONYMOUS:1","Same","laptop",4
"pair_614","B0146DD02G_19_ANONYMOUS:0","B0146DD02G_20_ANONYMOUS:7","Same","laptop",3.33333333333333
"pair_615","B0146DD02G_19_ANONYMOUS:1","B0146DD02G_0_ANONYMOUS:0","Same","laptop",2.75
"pair_616","B0146DD02G_19_ANONYMOUS:1","B0146DD02G_20_ANONYMOUS:1","Same","laptop",3
"pair_617","B0146DD02G_19_ANONYMOUS:1","B0146DD02G_24_ANONYMOUS:1","Same","laptop",2.33333333333333
"pair_618","B0146DD02G_19_ANONYMOUS:2","B0146DD02G_11_ANONYMOUS:21","Same","laptop",3
"pair_619","B0146DD02G_19_ANONYMOUS:2","B0146DD02G_20_ANONYMOUS:7","Same","laptop",3
"pair_62","B0074703CM_108_ANONYMOUS:1","B0074703CM_182_ANONYMOUS:2","Same","laptop",3
